USAF,WBAN,STATION_NAME,CTRY,ST,CALL,LAT,LNG,ELEV(M),BEGIN,END
999999,93120,THERMAL NAF                  ,US,CA,    ,33.617,-116.167,-0036.0,19450401,19450801
999999,93121,TWENTY NINE PALMS            ,US,CA,KNXP,34.3,-116.167,+0625.1,19450501,19451031
999999,93123,FALLON CAA AP                ,US,NV,    ,39.417,-118.717,+1200.0,19481101,19550101
999999,93124,SANTA BARBARA MCAS           ,US,CA,    ,34.433,-119.850,+0004.0,19450401,19460301
999999,93129,CEDAR CITY MUNICIPAL AP      ,US,UT,KCDC,37.709,-113.094,+1712.4,19481101,19721231
999999,93132,GREEN RIVER                  ,US,UT,    ,39,-110.150,+1241.2,20050609,20051221
999999,93134,LOS ANGELES DOWNTOWN USC CAMP,US,CA,KCQT,34.024,-118.291,+0056.4,19990701,19991231
999999,93136,MOUNT WILSON                 ,US,CA,KMWS,34.233,-118.067,+1738.9,19490101,19491231
999999,93139,PAYSON                       ,US,AZ,0.00E+00,34.233,-111.333,+1498.1,19480701,19520526
999999,93184,SANTA ANA                    ,US,CA,KSNA,33.68,-117.866,+0016.8,19680101,19721231
999999,93193,FRESNO YOSEMITE INTL AP      ,US,CA,KFAT,36.78,-119.719,+0099.7,19650101,19711231
999999,93198,ST GEORGE INTERM FLD         ,US,UT,    ,37.05,-113.517,+0882.7,19481101,19550101
999999,93209,PASO ROBLES MUNICIPAL ARPT   ,US,CA,KPRB,35.67,-120.628,+0249.0,19530101,19650101
999999,93211,OAKLAND NAS                  ,US,CA,NBJ ,37.733,-122.200,+0002.1,19490601,19541031
999999,93215,POINT ARGUELLO AFWB          ,US,CA,    ,34.667,-120.583,+0111.9,19590701,19650401
999999,93216,BEALE AFB                    ,US,CA,KBAB,39.133,-121.433,+0034.4,19710101,19710101
999999,93217,FRITZSCHE AAF                ,US,CA,KOAR,36.683,-121.767,+0043.9,19710101,19710101
999999,93226,PT POEDRAS BLANCA            ,US,CA,K87Q,35.666,-121.285,+0018.0,19980202,19981231
999999,93243,MERCED 23 WSW                ,US,CA,    ,37.238,-120.883,+0023.8,20040325,20210422
999999,93245,BODEGA 6 WSW                 ,US,CA,    ,38.321,-123.075,+0019.2,20080614,20210422
999999,93718,NORTH MYRTLE BEACH AIRPORT   ,US,SC,KCRE,33.812,-78.724,+0010.1,19490101,19561123
999999,93719,NEW BERN CRAVEN CO REGL AP   ,US,NC,KEWN,35.068,-77.048,+0007.3,19490101,19550101
999999,93720,SALISBURY WICOMICO CO AP     ,US,MD,KSBY,38.341,-75.510,+0018.3,19490101,19721231
999999,93721,BALTIMORE BLT-WASHNG         ,US,MD,KBWI,39.167,-76.683,+0047.2,19650101,19721231
999999,93726,KINSTON STALLINGS AFB        ,US,NC,KISO,35.317,-77.633,+0028.7,19541101,19570731
999999,93727,NEW RIVER MCAS               ,US,NC,KNCA,34.7,-77.383,+0007.6,19550103,19721231
999999,93729,HATTERAS BILLY MITCHELL AP   ,US,NC,KHSE,35.233,-75.622,+0003.4,19570301,19721231
999999,93730,ATLANTIC CITY INTL A         ,US,NJ,KACY,39.449,-74.567,+0020.4,19650101,19740228
999999,93731,NORFOLK FLEET WF NAS         ,US,VA,    ,36.95,-76.300,+0010.1,19580501,19620801
999999,93732,NEW YORK SHOALS AFS          ,US,NY,    ,39.8,-72.667,+0025.9,19581001,19601116
999999,93734,STERLING                     ,US,VA,    ,38.983,-77.467,+0085.0,19620701,19651019
999999,93735,FORT EUSTIS FELKER AAF       ,US,VA,KFAF,37.133,-76.600,+0003.7,19710101,19710101
999999,93736,CHARLOTTESVILLE FAA          ,US,VA,KCHO,38.139,-78.453,+0196.3,19610420,19650101
999999,93737,FORT BRAGG SIMMONS AAF       ,US,NC,KFBG,35.133,-78.933,+0073.8,19710101,19710101
999999,93738,WASHINGTON DULLES INTERNATION,US,DC,KIAD,38.941,-77.464,+0098.5,19621117,19721231
999999,93739,WALLOPS ISLAND UAU           ,US,VA,KWAL,37.937,-75.471,+0014.6,19661001,19721231
999999,93743,BOGUE FIELD MCAF             ,US,NC,KNJM,34.683,-77.033,+0006.7,19801001,19810101
999999,93776,CHERRY POINT/MCAS ASOS 2     ,US,NC,KNIS,34.883,-76.867,+0009.1,19960702,20160130
999999,93801,ROME R B RUSSELL AP          ,US,GA,KRMG,34.348,-85.161,+0196.3,19480101,19771222
999999,93803,SMITHVILLE CAA AP            ,US,TN,    ,35.967,-85.783,+0328.9,19490101,19540415
999999,93804,SPARTANBURG                  ,US,SC,SPA ,34.917,-81.950,+0244.1,19480101,20210606
999999,93805,TALLAHASSEE DALE MABRY FIELD ,US,FL,KTLH,30.393,-84.353,+0020.7,19480101,19721231
999999,93806,TUSCALOOSA MUNICIPAL AP      ,US,AL,KTCL,33.212,-87.616,+0056.7,19490101,19550101
999999,93807,WINSTON-SALEM REYNOLDS AP    ,US,NC,KINT,36.134,-80.222,+0295.7,19480101,19650301
999999,93808,BOWLING GREEN WARREN CO AP   ,US,KY,KBWG,36.965,-86.424,+0163.7,19480101,19550101
999999,93810,CARBONDALE SOUTHERN ILLINOIS ,US,IL,KMDH,37.78,-89.250,+0126.8,19971202,20051231
999999,93814,CINCINNATI GREATER CINCINNATI,US,KY,KCVG,39.043,-84.672,+0269.1,19480101,19721231
999999,93815,DAYTON MUNICIPAL ARPT        ,US,OH,KDAY,39.906,-84.219,+0305.7,19480101,19721231
999999,93816,EFFINGHAM COUNTY MEMORIAL ARP,US,IL,    ,39.07,-88.533,+0178.9,19481201,20210606
999999,93817,EVANSVILLE DRESS REGIONAL ARP,US,IN,KEVV,38.044,-87.521,+0118.3,19480101,19721231
999999,93818,CHESAPEAKE HUNTINGTON AP     ,US,OH,    ,38.417,-82.500,+0170.7,19480101,19610104
999999,93819,INDIANAPOLIS WEIR COOK MUNICI,US,IN,KIND,39.732,-86.279,+0246.3,19480101,19721231
999999,93820,LEXINGTON BLUEGRASS FIELD    ,US,KY,KLEX,38.041,-84.606,+0301.4,19480101,19721231
999999,93821,LOUISVILLE STANDIFORD FIELD  ,US,KY,KSDF,38.181,-85.739,+0148.7,19480101,19721231
999999,93822,SPRINGFIELD CAPITAL AP       ,US,IL,KSPI,39.845,-89.684,+0186.8,19480101,19721231
999999,93823,TERRE HAUTE HULMAN FIELD     ,US,IN,KHUF,39.45,-87.300,+0017.5,19550101,19550101
999999,93824,ZANESVILLE MUNICIPAL AP      ,US,OH,KZZV,39.944,-81.892,+0274.9,19481201,19550101
999999,93825,ADVANCE 1 S                  ,US,MO,    ,37.1,-89.900,+0109.7,19480101,19491201
999999,93826,BARIN FIELD NAAS             ,US,AL,NHX ,30.4,-87.600,+0021.9,19450201,19580912
999999,93828,PENSACOLA CORRY FLD NAAS     ,US,FL,NQS ,30.4,-87.283,+0011.0,19480601,19580523
999999,93829,PENSACOLA CHEVALIER FLD NAS  ,US,FL,CVD ,30.35,-87.267,+0021.0,19450201,19550601
999999,93830,ATLANTA NAS                  ,US,GA,NCQ ,33.867,-84.300,+0302.1,19450201,19590225
999999,93831,BEAUFORT NAS                 ,US,SC,KNBC,32.483,-80.717,+0011.6,19720101,19721231
999999,93832,CECIL FIELD NAS              ,US,FL,KNZC,30.217,-81.883,+0025.3,19470301,20001101
999999,93833,COLUMBIA CONGAREE FLD MCAF   ,US,SC,KMMT,33.917,-80.800,+0074.1,19450301,19451001
999999,93834,COLUMBUS NAS                 ,US,OH,    ,39.983,-82.883,+0249.0,19490301,19550529
999999,93836,BRUNSWICK GLYNN CO A         ,US,GA,NEA ,31.25,-81.467,+0009.1,19450201,19740731
999999,93837,JACKSONVILLE NAS             ,US,FL,KNIP,30.233,-81.667,+0006.7,19450101,19721231
999999,93839,MEMPHIS NAS                  ,US,TN,KNQA,35.35,-89.867,+0097.5,19450301,20041231
999999,93840,ST SIMONS ISLAND NAS         ,US,GA,    ,31.167,-81.400,+0003.0,19450501,19470420
999999,93841,WHITING FIELD NAS            ,US,FL,KNSE,30.717,-87.017,+0061.0,19450201,19721231
999999,93842,COLUMBUS MUSCOGEE COUNTY ARPT,US,GA,KCSG,32.516,-84.942,+0120.1,19530101,19711231
999999,93843,DOTHAN MUNICIPAL AP          ,US,AL,KDHN,31.233,-85.433,+0097.8,19490101,19550101
999999,93844,PARRIS ISLAND MCAS           ,US,SC,    ,32.317,-80.683,+0010.1,19450401,19460215
999999,93845,VALDOSTA WB AIRPORT          ,US,GA,KVLD,30.783,-83.277,+0060.4,19720101,19721231
999999,93846,ANDERSON COUNTY AP           ,US,SC,KAND,34.498,-82.710,+0235.6,19490101,19590101
999999,93901,DALLAS HENSLEY FIELD NAS     ,US,TX,KNBE,32.733,-96.967,+0150.9,19450301,20041231
999999,93902,DURANT                       ,US,OK,KDUA,33.95,-96.400,+0213.0,19450201,19450831
999999,93903,FORT WORTH EAGLE MT LK MCAS  ,US,TX,    ,32.983,-97.483,+0232.0,19450401,19460401
999999,93904,FORT WORTH MEACHAM           ,US,TX,KFTW,32.819,-97.361,+0215.2,19450301,19451130
999999,93905,HUTCHINSON NAS               ,US,KS,    ,37.917,-97.900,+0479.1,19450201,19580501
999999,93906,NEW ORLEANS NAS              ,US,LA,    ,30.033,-90.083,+0004.0,19490101,19571231
999999,93907,NEWPORT MCAF                 ,US,AR,    ,35.633,-91.183,+0074.1,19450301,19451206
999999,93908,NORMAN NAS                   ,US,OK,    ,35.233,-97.417,+0359.1,19460101,19460220
999999,93909,OLATHE JOHNSON CO INDUSTRIAL ,US,KS,KIXD,38.832,-94.890,+0331.3,19450301,19700201
999999,93910,ST LOUIS LAMBERT             ,US,MO,    ,38.75,-90.383,+0166.1,19450301,19460801
999999,93915,ALEXANDRIA INTL AIRPORT      ,US,LA,KAEX,31.335,-92.559,+0024.4,19990702,20051231
999999,93919,MCCOMB PIKE COUNTY AP        ,US,MS,KMCB,31.183,-90.471,+0128.6,19481201,19550101
999999,93947,GILLESPIE COUNTY AIRPORT     ,US,TX,    ,30.243,-98.910,+0516.6,20020602,20051231
999999,93983,PALESTINE                    ,US,TX,KPSN,31.78,-95.706,+0128.9,20040102,20051231
999999,93986,HOBART MUNICIPAL AP          ,US,OK,KHBR,34.989,-99.053,+0478.5,19480807,19550101
999999,93987,LUFKIN ANGELINA CO           ,US,TX,KLFK,31.236,-94.754,+0096.3,19480801,19721231
999999,93988,PINE BLUFF                   ,US,AR,KPBF,34.175,-91.935,+0065.2,19481001,19550101
999999,93989,QUINCY MUNI BALDWIN FLD      ,US,IL,KUIN,39.937,-91.192,+0233.5,19481201,19550101
999999,93990,HILL CITY MUNICIPAL AP       ,US,KS,KHLC,39.376,-99.830,+0677.0,19490101,19550101
999999,93991,WALNUT RIDGE MUNICIPAL ARPT  ,US,AR,KARG,36.125,-90.924,+0083.2,19490401,20041231
999999,93992,EL DORADO GOODWIN FIELD      ,US,AR,KELD,33.221,-92.814,+0086.9,19490706,19550101
999999,93993,FAYETTEVILLE DRAKE FIELD     ,US,AR,KFYV,36.01,-94.169,+0383.7,19490714,19680101
999999,93995,BUTLER FAA AP                ,US,MO,    ,38.3,-94.333,+0264.9,19500101,19550101
999999,93996,FARMINGTON                   ,US,MO,KFAM,37.761,-90.428,+0288.6,19500101,19550101
999999,93997,RUSSELL MUNICIPAL AP         ,US,KS,KRSL,38.876,-98.809,+0567.8,19500101,19721231
999999,93999,VICKSBURG                    ,US,MS,KVKS,32.233,-90.933,+0003.2,19500601,19501001
999999,94008,GLASGOW INTL ARPT            ,US,MT,KGGW,48.214,-106.621,+0699.2,19551001,19721231
999999,94010,ST MARIE                     ,US,MT,    ,48.417,-106.533,+0838.2,19581001,19680628
999999,94012,HAVRE CITY-COUNTY AP         ,US,MT,KHVR,48.543,-109.763,+0792.2,19610201,19721231
999999,94014,WILLISTON SLOULIN FIELD INTL ,US,ND,KISN,48.174,-103.637,+0580.6,19620101,19721231
999999,94041,GARRISON                     ,US,ND,    ,47.646,-101.439,+0582.2,19980502,20051231
999999,94059,WOLF POINT 34 NE             ,US,MT,    ,48.489,-105.210,+0805.6,20011220,20210422
999999,94060,WOLF POINT 29 ENE            ,US,MT,    ,48.308,-105.102,+0635.5,20011220,20210422
999999,94070,TRENTON MUNICIPAL AIRPORT    ,US,NE,K9V2,40.187,-101.025,+0852.2,20021102,20041231
999999,94074,NUNN 7 NNE                   ,US,CO,    ,40.807,-104.755,+1642.9,20030706,20210422
999999,94075,BOULDER 14 W                 ,US,CO,    ,40.035,-105.541,+2995.6,20030927,20210422
999999,94077,HARRISON 20 SSE              ,US,NE,    ,42.425,-103.736,+1343.0,20030827,20210422
999999,94078,LANDER 11 SSE                ,US,WY,    ,42.675,-108.669,+1759.6,20040703,20210422
999999,94079,WHITMAN 5 ENE                ,US,NE,    ,42.068,-101.445,+1140.0,20040912,20210422
999999,94080,MEDORA 7 E                   ,US,ND,    ,46.895,-103.377,+0844.6,20040918,20210422
999999,94081,BUFFALO 13 ESE               ,US,SD,    ,45.516,-103.302,+0878.7,20040922,20210422
999999,94082,DINOSAUR 2 E                 ,US,CO,    ,40.245,-108.968,+1847.7,20040721,20210422
999999,94084,NORTHGATE 5 ESE              ,US,ND,    ,48.968,-102.170,+0561.4,20061017,20210422
999999,94085,PIERRE 24 S                  ,US,SD,    ,44.019,-100.353,+0647.4,20061024,20210422
999999,94088,SUNDANCE 8 NNW               ,US,WY,    ,44.517,-104.436,+1765.4,20070822,20210422
999999,94092,AKRON A 4 E                  ,US,CO,    ,40.155,-103.142,+1384.4,20090615,20140601
999999,94094,MEEKER 15 W                  ,US,CO,    ,40.082,-108.200,+1756.0,20100719,20140601
999999,94103,POST 0FFICE BLDG.2ND&SUMACH  ,US,WA,    ,46.033,-118.333,+0289.3,20020902,20031231
999999,94107,ROME STATE AIRPORT           ,US,OR,KREO,42.591,-117.864,+1234.4,19491003,19501115
999999,94143,IDAHO FALLS 46 W             ,US,ID,    ,43.533,-112.950,+1505.1,19650101,19671011
999999,94144,IDAHO FALLS 42 NW WB         ,US,ID,    ,43.833,-112.683,+1460.9,19650101,19670111
999999,94176,SPOKANE FELTS FIELD          ,US,WA,KSFF,47.683,-117.321,+0599.8,19981002,20051231
999999,94196,GRNT CO RGNL/OGLVIE FD APT   ,US,OR,    ,44.404,-118.963,+1124.7,20020902,20051231
999999,94224,ASTORIA CLATSOP COUNTY ARPT  ,US,OR,KAST,46.157,-123.883,+0006.7,19490401,19721231
999999,94225,HOQUIAM AP                   ,US,WA,KHQM,46.973,-123.930,+0004.6,19490401,19590101
999999,94236,KLAMATH FALLS KINGSLEY FLD AF,US,OR,KLMT,42.147,-121.724,+1247.2,19710101,19710101
999999,94240,QUILLAYUTE AIRPORT           ,US,WA,KUIL,47.938,-124.555,+0062.5,19660801,19721231
999999,94274,TACOMA NARROWS AP            ,US,WA,KTIW,47.268,-122.576,+0096.0,19990102,20051231
999999,94290,WSFO SEATTLE SAND POINT      ,US,WA,KSEW,47.687,-122.255,+0018.3,19990802,20210605
999999,94297,COUPEVILLE/NOLF              ,US,WA,KNRA,48.217,-122.633,+0060.7,19960702,20041231
999999,94605,OLCO LANDING AREA SEAPLANE BA,US,ME,    ,46.617,-69.533,+0304.8,20040702,20051231
999999,94644,OLD TOWN 2 W                 ,US,ME,    ,44.928,-68.701,+0038.7,20020913,20210422
999999,94645,LIMESTONE 4 NNW              ,US,ME,    ,46.96,-67.883,+0224.6,20020920,20210422
999999,94700,BERLIN MUNICIPAL AP          ,US,NH,KBML,44.576,-71.179,+0353.0,19960702,20051231
999999,94702,BRIDGEPORT MUNICIPAL ARPT    ,US,CT,KBDR,41.158,-73.129,+0005.2,19470601,19721231
999999,94704,DANSVILLE MUNI AP            ,US,NY,KDSV,42.571,-77.713,+0201.8,19490101,20001101
999999,94705,MONTPELIER AP                ,US,VT,KMPV,44.204,-72.562,+0341.7,19490201,19550101
999999,94725,MASSENA AP                   ,US,NY,KMSS,44.936,-74.846,+0065.2,19490201,19721231
999999,94728,NEW YORK CENTRAL PARK        ,US,NY,KNYC,40.779,-73.969,+0047.5,19650101,20120731
999999,94732,PHILADELPHIA NE PHILADELPHIA ,US,PA,KPNE,40.082,-75.011,+0036.3,19490101,19590101
999999,94735,PORTSMOUTH                   ,US,NH,    ,43.067,-70.817,+0029.0,19461201,19520831
999999,94741,TETERBORO AIRPORT            ,US,NJ,KTEB,40.85,-74.061,+0002.1,19470101,19611001
999999,94745,WHITE PLAINS WESTCHESTER CO A,US,NY,KHPN,41.067,-73.708,+0121.0,19490101,19721231
999999,94746,WORCESTER MUNICIPAL ARPT     ,US,MA,KORH,42.271,-71.873,+0310.0,19490101,19721231
999999,94765,LEBANON AWO                  ,US,NH,KLEB,43.626,-72.305,+0173.7,19590101,19650101
999999,94772,NEW HAVEN                    ,US,CT,    ,41.3,-72.933,+0022.9,19800601,19800901
999999,94789,NEW YORK FORT TOTTEN         ,US,NY,KJFK,40.639,-73.762,+0006.7,19480701,19721231
999999,94790,WATERTOWN AP                 ,US,NY,KART,43.992,-76.022,+0101.5,19650101,19650101
999999,94794,UTICA ONEIDA COUNTY AP       ,US,NY,KUCA,43.145,-75.384,+0226.8,19501201,19550101
999999,94814,HOUGHTON LAKE ROSCOMMON CO AR,US,MI,KHTL,44.359,-84.674,+0353.6,19640420,19721231
999999,94822,ROCKFORD GREATER ROCKFORD AP ,US,IL,KRFD,42.193,-89.093,+0226.5,19510301,19721231
999999,94824,KINCHELOE AFB                ,US,MI,    ,46.25,-84.467,+0245.1,19530415,19681201
999999,94830,TOLEDO EXPRESS AIRPORT       ,US,OH,KTOL,41.589,-83.801,+0210.9,19550201,19721231
999999,94846,CHICAGO OHARE INTL AP        ,US,IL,KORD,41.995,-87.934,+0205.4,19700101,19721231
999999,94847,DETROIT METRO AP             ,US,MI,KDTW,42.231,-83.331,+0202.4,19581201,19721231
999999,94849,ALPENA PHELPS COLLINS FIELD  ,US,MI,KAPN,45.072,-83.564,+0211.2,19590901,19721231
999999,94860,GRAND RAPIDS KENT COUNTY ARPT,US,MI,KGRR,42.883,-85.524,+0244.8,19631201,19721231
999999,94866,CHICAGO MEIGS FIELD          ,US,IL,CGX ,41.867,-87.617,+0180.1,19660101,19700701
999999,94868,FRANKLIN                     ,US,PA,KFKL,41.383,-79.867,+0469.1,19680101,19721231
999999,94869,MILWAUKEE TIMMERMAN          ,US,WI,KMWC,43.109,-88.031,+0227.1,19680101,19721231
999999,94908,DUBUQUE MUNICIPAL AP         ,US,IA,KDBQ,42.398,-90.704,+0329.2,19510201,19721231
999999,94910,WATERLOO MUNICIPAL AP        ,US,IA,KALO,42.554,-92.401,+0267.6,19490101,19721231
999999,94925,GRAND FORKS AF               ,US,ND,KRDR,47.967,-97.400,+0277.7,19710101,19710101
999999,94931,HIBBING CHISHOLM-HIBBING AP  ,US,MN,KHIB,47.386,-92.839,+0413.6,19720101,19721231
999999,94995,LINCOLN 8 ENE                ,US,NE,    ,40.848,-96.565,+0362.4,20020115,20210422
999999,94996,LINCOLN 11 SW                ,US,NE,    ,40.695,-96.854,+0418.2,20020114,20210422
999999,96404,TOK 70 SE                    ,US,AK,    ,62.737,-141.208,+0609.6,20110924,20210422
999999,96405,CORDOVA 14 ESE               ,US,AK,    ,60.473,-145.354,+0025.3,20170727,20210422
999999,96406,RUBY 44 ESE                  ,US,AK,    ,64.502,-154.130,+0078.9,20140828,20210422
999999,96407,SELAWIK 28 E                 ,US,AK,    ,66.562,-159.004,+0006.7,20150813,20210422
999999,96408,DENALI 27 N                  ,US,AK,    ,63.452,-150.875,+0678.2,20150819,20210422
999999,96409,TOOLIK LAKE 5 ENE            ,US,AK,    ,68.648,-149.399,+0750.1,20170822,20210422
A00002,53928,BRENHAM MUNICIPAL AIRPORT    ,US,TX,K11R,30.219,-96.374,+0093.9,20060101,20210606
A00003,63844,MACON COUNTY AIRPORT         ,US,NC,K1A5,35.223,-83.419,+0615.7,20060101,20210607
A00004,53929,ARDMORE DOWNTOWN EXEC ARPT   ,US,OK,K1F0,34.147,-97.123,+0257.3,20060101,20210606
A00005,94076,MC ELORY AIRFIELD AIRPORT    ,US,CO,K20V,40.054,-106.369,+2258.9,20060101,20210606
A00008,12978,FAYETTE RGNL AIR CNTR ARP    ,US,TX,K3T5,29.908,-96.950,+0098.8,20060101,20210606
A00009,53862,PERRY-FOLEY AIRPORT          ,US,FL,K40J,30.072,-83.574,+0013.7,20060101,20200522
A00011,63848,CHEROKEE COUNTY AIRPORT      ,US,GA,K47A,34.311,-84.424,+0371.6,20060101,20111003
A00012,63879,BRAXTON COUNTY AIRPORT       ,US,WV,K48I,38.687,-80.652,+0388.6,20061018,20071217
A00013,63847,ISBELL FIELD AIRPORT         ,US,AL,K4A9,34.474,-85.721,+0267.3,20060101,20210606
A00014,3053,DONA ANA COUNTY AIRPORT AT SA,US,NM,K5T6,31.883,-106.717,+1253.3,20060107,20061115
A00015,53129,COLORADO CITY MUNI AIRPORT   ,US,AZ,KAZC,36.96,-113.014,+1485.6,20140227,20210606
A00016,3036,BLANDING MUNICIPAL AIRPORT   ,US,UT,KBDG,37.583,-109.483,+1787.7,20140724,20210606
A00017,4868,MARSHALL COUNTY AIRPORT      ,US,IL,KC75,41.019,-89.386,+0173.1,20060101,20210606
A00018,23162,DELTA MUNICIPAL AIRPORT      ,US,UT,KDTA,39.383,-112.517,+1450.5,20140820,20210516
A00019,53969,WILBARGER COUNTY AIRPORT     ,US,TX,KF05,34.226,-99.284,+0385.6,20060101,20210606
A00021,63884,KEE FIELD AIRPORT            ,US,WV,KI16,37.601,-81.559,+0543.5,20061031,20210606
A00022,53995,SOUTHLAND FIELD AIRPORT      ,US,LA,KL75,30.131,-93.376,+0003.4,20061104,20061122
A00023,63890,WHITEHOUSE NAVAL OUTLYING FIE,US,FL,KNEN,30.35,-81.883,+0030.2,20070601,20210605
A00024,53848,CHOCTAW NAVAL OUTLYING FIELD ,US,FL,KNFJ,30.507,-86.960,+0031.1,20070601,20210605
A00026,94297,COUPEVILLE/NOLF              ,US,WA,KNRA,48.217,-122.633,+0060.7,20060324,20150514
A00028,4116,SALT LAKE CITY MUNI 2 ARPT   ,US,UT,KU42,40.619,-111.993,+1403.0,20160815,20210606
A00029,63820,EVERETT-STEWART AIRPORT      ,US,TN,KUCY,36.38,-88.985,+0103.9,20130627,20210607
A00030,93795,CONNELLSVILLE AIRPORT        ,US,PA,KVVS,39.959,-79.657,+0386.2,20210309,20210606
A00031,3725,GRANT COUNT AIRPORT          ,US,WV,KW99,38.994,-79.144,+0292.6,20060101,20210607
A00032,25715,ATKA AIRPORT                 ,US,AK,PAAK,52.22,-174.206,+0017.1,20060101,20210121
A05735,209,BOWIE MUNICIPAL AIRPORT      ,US,TX,K0F2,33.6,-97.783,+0336.2,20120101,20210606
A06773,334,TUCKER GUTHRIE MEMORIAL AIRPO,US,KY,KI35,36.859,-83.358,+0473.1,20140731,20210606
A06800,120,TAZEWELL COUNTY AIRPORT      ,US,VA,KJFZ,37.067,-81.800,+0808.6,20140731,20210606
A06854,115,BIG BEAR CITY AIRPORT        ,US,CA,KL35,34.264,-116.854,+2057.1,20140731,20210606
A06884,416,LURAY CAVERNS AIRPORT        ,US,VA,KLUA,38.667,-78.501,+0275.2,20140731,20210606
A07049,320,PETALUMA MUNICIPAL AIRPORT   ,US,CA,KO69,38.25,-122.600,+0027.1,20140731,20210606
A07053,346,TRINITY CENTER AIRPORT       ,US,CA,KO86,40.983,-122.694,+0728.2,20140731,20200925
A07056,464,J DOUGLAS BAKE MEMORIAL AIRPO,US,WI,KOCQ,44.874,-87.910,+0184.4,20140731,20210606
